TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Coordinates,TransactionDay,Hour,DayOfWeek,Weekend,Month,TimeSinceLastTx,AccountTxCount,AccountAvgAmount,AccountStdAmount,TxToAccountAvgRatio,Amount_to_AvgByType_Ratio,DeviceTxCount,AccountAvgTimeBetweenTx,TimeSinceLastTxRatio,AccountTxVelocity,PrevLocation,PrevLocationCoordinates,DistanceFromLastTx,Velocity,UnrealisticVelocity,AccountDeviceCount,DeviceRarity,AccountModalHour,HourDeviation,Anomaly
TX001996,AC00460,999.28,2023-05-22 17:45:50,Debit,Boston,D000032,125.89.163.224,M050,Online,29,Engineer,40,1,4272.41,2023-05-05 16:10:24,"(42.3554334, -71.060511)",2023-05-22,17,0,0,5,409.59055555555557,12,464.195,463.109979996898,2.152715992201553,3.387490247845109,7,-12090.758101851852,1.055222523707894,0.03305964108479243,San Jose,"(37.3361663, -121.890591)",4320.915346162857,10.549327220142807,0,12,0.14285714285714285,16,1,1
TX002321,AC00460,47.1,2023-07-03 17:26:49,Credit,Washington,D000545,21.190.11.223,M021,Branch,42,Doctor,178,1,6308.07,2023-05-22 17:45:50,"(38.8950368, -77.0365427)",2023-07-03,17,0,0,7,1007.6830555555556,12,464.195,463.109979996898,0.10146597873738408,0.1536699699475974,5,-12090.758101851852,0.9718757143000732,0.03305964108479243,Boston,"(42.3554334, -71.060511)",634.803477393352,0.6299628081773831,0,12,0.2,16,1,0
TX002169,AC00460,431.08,2023-07-17 18:24:15,Debit,Albuquerque,D000339,145.179.219.57,M013,Branch,59,Retired,25,1,6760.22,2023-07-03 17:26:49,"(35.0841034, -106.650985)",2023-07-17,18,0,0,7,336.95722222222224,12,464.195,463.109979996898,0.9286614461594803,1.4613314546884453,4,-12090.758101851852,0.9440028641404731,0.03305964108479243,Washington,"(38.8950368, -77.0365427)",2658.13421985822,7.888616583765077,0,12,0.25,16,2,0
TX000756,AC00460,1607.55,2023-09-07 16:27:03,Debit,Phoenix,D000070,94.37.250.128,M031,ATM,31,Engineer,156,1,6227.99,2023-07-17 18:24:15,"(33.4484367, -112.074141)",2023-09-07,16,3,0,9,1246.0466666666666,12,464.195,463.109979996898,3.4630920195176595,5.449483576098196,4,-12090.758101851852,0.8409460278956943,0.03305964108479243,Albuquerque,"(35.0841034, -106.650985)",531.2904692267348,0.42638053377845747,0,12,0.25,16,0,0
TX001162,AC00460,484.3,2023-10-17 17:46:52,Credit,Boston,D000407,93.160.83.196,M026,Online,61,Retired,230,3,7910.3,2023-09-07 16:27:03,"(42.3554334, -71.060511)",2023-10-17,17,1,0,10,961.3302777777777,12,464.195,463.109979996898,1.0433115393315309,1.5800927058518348,5,-12090.758101851852,0.7614414552743692,0.03305964108479243,Phoenix,"(33.4484367, -112.074141)",3701.2663668439855,3.8501466168872267,0,12,0.2,16,1,1
TX002449,AC00460,242.85,2023-10-23 16:19:39,Debit,San Antonio,D000068,124.6.134.78,M036,Online,42,Engineer,93,1,4672.8,2023-10-17 17:46:52,"(29.4246002, -98.4951405)",2023-10-23,16,0,0,10,142.54638888888888,12,464.195,463.109979996898,0.5231637566109071,0.8232447429040757,2,-12090.758101851852,0.7496507002641576,0.03305964108479243,Boston,"(42.3554334, -71.060511)",2843.6215737035236,19.9486051331325,0,12,0.5,16,0,0
TX001880,AC00460,0.84,2024-01-01 16:45:56,Debit,Austin,D000527,136.172.149.77,M036,ATM,52,Engineer,31,1,2207.54,2023-10-23 16:19:39,"(30.2711286, -97.7436995)",2024-01-01,16,0,0,1,1680.4380555555556,12,464.195,463.109979996898,0.001809584334169907,0.002847542038457581,5,-12090.758101851852,0.61066104687589,0.03305964108479243,San Antonio,"(29.4246002, -98.4951405)",118.65111624660021,0.07060721176072285,0,12,0.2,16,0,0
TX000069,AC00461,117.28,2023-02-09 16:34:53,Credit,Austin,D000128,46.150.175.171,M057,Online,60,Engineer,16,1,3665.77,,"(30.2711286, -97.7436995)",2023-02-09,16,3,0,2,936.2158333333333,3,167.73333333333332,163.4484754695905,0.6992050874403816,0.38264148780157586,6,-12455.743055555557,1.22092582236998,0.009934205435459111,,,0.0,0.0,0,3,0.16666666666666666,16,0,0
TX001264,AC00461,35.46,2023-03-23 16:16:29,Debit,Nashville,D000243,193.83.0.183,M005,ATM,56,Retired,285,1,1532.72,2023-02-09 16:34:53,"(36.1622767, -86.7742984)",2023-03-23,16,3,0,3,1007.6933333333334,3,167.73333333333332,163.4484754695905,0.21140699523052467,0.12020695319488789,4,-12455.743055555557,1.1400242525341109,0.009934205435459111,Austin,"(30.2711286, -97.7436995)",1212.2585730863816,1.2030022726002378,0,3,0.25,16,0,0
TX000574,AC00461,350.46,2023-12-08 16:16:02,Debit,Nashville,D000079,152.234.65.155,M023,Branch,51,Retired,165,1,5839.38,2023-03-23 16:16:29,"(36.1622767, -86.7742984)",2023-12-08,16,4,0,12,6239.9925,3,167.73333333333332,163.4484754695905,2.089387917329094,1.1880352176164808,6,-12455.743055555557,0.639049925095909,0.009934205435459111,Nashville,"(36.1622767, -86.7742984)",0.0,0.0,0,3,0.16666666666666666,16,0,0
TX001102,AC00462,47.48,2023-02-20 16:47:23,Debit,El Paso,D000198,196.244.194.198,M027,Branch,24,Student,66,1,585.52,,"(31.7601164, -106.4870404)",2023-02-20,16,0,0,2,936.2158333333333,6,82.36666666666666,60.848920012327795,0.5764467826790773,0.1609539237928166,5,-11539.063750000001,1.295023393904033,0.021429605173166215,,,0.0,0.0,0,6,0.2,16,0,0
TX001457,AC00462,105.37,2023-05-11 18:31:20,Debit,Sacramento,D000327,164.75.163.220,M043,ATM,25,Student,160,1,1068.55,2023-02-20 16:47:23,"(38.5810606, -121.493895)",2023-05-11,18,3,0,5,1921.7325,6,82.36666666666666,60.848920012327795,1.2792796438688792,0.35719702927651825,4,-11539.063750000001,1.1284832359124455,0.021429605173166215,El Paso,"(31.7601164, -106.4870404)",1559.6647750714308,0.8115926454273866,0,6,0.25,16,2,0
TX001392,AC00462,17.67,2023-06-27 17:50:21,Debit,San Diego,D000416,21.97.154.92,M061,Online,63,Doctor,91,1,1048.18,2023-05-11 18:31:20,"(32.7174202, -117.162772)",2023-06-27,17,1,0,6,1127.3169444444445,6,82.36666666666666,60.848920012327795,0.21452853095912588,0.05990008073755412,4,-11539.063750000001,1.0307892421322118,0.021429605173166215,Sacramento,"(38.5810606, -121.493895)",759.4360365463504,0.6736662361217086,0,6,0.25,16,1,0
TX000710,AC00462,99.76,2023-08-07 16:21:37,Debit,Sacramento,D000501,38.164.132.63,M039,Branch,26,Student,131,1,416.89,2023-06-27 17:50:21,"(38.5810606, -121.493895)",2023-08-07,16,0,0,8,982.5211111111112,6,82.36666666666666,60.848920012327795,1.2111695669769327,0.3381795163768194,7,-11539.063750000001,0.9456353808985971,0.021429605173166215,San Diego,"(32.7174202, -117.162772)",759.4360365463504,0.7729454919722082,0,6,0.14285714285714285,16,0,0
TX001884,AC00462,184.51,2023-09-04 16:34:53,Credit,Portland,D000445,169.67.220.37,M021,Online,54,Doctor,118,1,9381.64,2023-08-07 16:21:37,"(45.5202471, -122.674194)",2023-09-04,16,0,0,9,672.2211111111111,6,82.36666666666666,60.848920012327795,2.2401052205584784,0.6019882410834648,6,-11539.063750000001,0.8873836878182118,0.021429605173166215,Sacramento,"(38.5810606, -121.493895)",776.908903355181,1.1557324439552188,0,6,0.16666666666666666,16,0,0
TX001175,AC00462,39.41,2023-11-27 16:27:56,Debit,Louisville,D000356,58.190.9.136,M030,Branch,25,Student,132,1,921.91,2023-09-04 16:34:53,"(38.2542376, -85.759407)",2023-11-27,16,0,0,11,2015.8841666666667,6,82.36666666666666,60.848920012327795,0.47847025495750706,0.13359718063763484,5,-11539.063750000001,0.7126850593345004,0.021429605173166215,Portland,"(45.5202471, -122.674194)",3138.1610259741237,1.5567161651192551,0,6,0.2,16,0,0
TX000489,AC00463,308.68,2023-02-27 17:14:10,Debit,Milwaukee,D000391,86.220.59.252,M064,Online,53,Doctor,170,1,9992.36,,"(43.0386475, -87.9090751)",2023-02-27,17,0,0,2,936.2158333333333,4,119.89,130.5923997278045,2.5746934690132623,1.0464039005131978,6,-11553.335763888888,1.2788458071287552,0.014186638862605933,,,0.0,0.0,0,4,0.16666666666666666,17,0,0
TX001044,AC00463,7.76,2023-03-27 17:16:08,Credit,Las Vegas,D000376,170.99.15.217,M091,Online,52,Retired,84,1,7393.11,2023-02-27 17:14:10,"(36.171697, -115.1463536)",2023-03-27,17,0,0,3,672.0327777777778,4,119.89,130.5923997278045,0.0647259988322629,0.025318024772682714,6,-11553.335763888888,1.220680811671545,0.014186638862605933,Milwaukee,"(43.0386475, -87.9090751)",2447.6387685585514,3.6421365257148057,0,4,0.16666666666666666,17,0,0
TX000990,AC00463,83.79,2023-10-12 16:37:49,Debit,Nashville,D000176,12.246.170.239,M031,ATM,57,Engineer,47,1,5061.3,2023-03-27 17:16:08,"(36.1622767, -86.7742984)",2023-10-12,16,3,0,10,4775.3613888888885,4,119.89,130.5923997278045,0.6988906497622821,0.28404231833614374,3,-11553.335763888888,0.8073444156505185,0.014186638862605933,Las Vegas,"(36.171697, -115.1463536)",2543.504548872849,0.5326306867916387,0,4,0.3333333333333333,17,1,0
TX001919,AC00463,79.33,2023-12-06 16:10:00,Credit,Las Vegas,D000154,64.15.0.66,M026,Online,51,Doctor,109,1,14798.1,2023-10-12 16:37:49,"(36.171697, -115.1463536)",2023-12-06,16,2,0,12,1319.536388888889,4,119.89,130.5923997278045,0.6616898823921928,0.25882460118774736,3,-11553.335763888888,0.6931289655491815,0.014186638862605933,Nashville,"(36.1622767, -86.7742984)",2543.504548872849,1.9275729284295589,0,4,0.3333333333333333,17,1,0
TX000104,AC00464,196.16,2023-02-24 16:29:23,Debit,Virginia Beach,D000164,204.34.243.93,M099,Branch,27,Engineer,146,1,9418.86,,"(36.8496579, -75.9760751)",2023-02-24,16,4,0,2,936.2158333333333,8,337.77125,476.57469899983744,0.580748065443699,0.6649688645998084,5,-10235.670208333333,1.450579414713053,0.025967000270489586,,,0.0,0.0,0,8,0.2,16,0,0
TX000474,AC00464,35.84,2023-03-28 17:23:54,Credit,Colorado Springs,D000422,35.73.67.98,M013,Online,54,Retired,172,1,4795.65,2023-02-24 16:29:23,"(38.8339578, -104.825348)",2023-03-28,17,1,0,3,768.9086111111111,8,337.77125,476.57469899983744,0.10610731375154044,0.11693273297074079,7,-10235.670208333333,1.3754628549095376,0.025967000270489586,Virginia Beach,"(36.8496579, -75.9760751)",2538.3045641863728,3.3011741920073043,0,8,0.14285714285714285,16,1,0
TX000476,AC00464,1431.3,2023-09-04 18:46:40,Debit,Oklahoma City,D000563,7.105.184.86,M082,ATM,18,Student,168,1,1058.13,2023-03-28 17:23:54,"(35.4729886, -97.5170536)",2023-09-04,18,0,0,9,3841.3794444444443,8,337.77125,476.57469899983744,4.237483207940285,4.8520082376718285,4,-10235.670208333333,1.0001700819528516,0.025967000270489586,Colorado Springs,"(38.8339578, -104.825348)",748.3789873615259,0.19482032518905046,0,8,0.25,16,2,0
TX001764,AC00464,14.0,2023-09-06 16:24:45,Debit,San Antonio,D000357,106.140.105.35,M063,ATM,49,Engineer,173,1,7975.18,2023-09-04 18:46:40,"(29.4246002, -98.4951405)",2023-09-06,16,2,0,9,45.63472222222222,8,337.77125,476.57469899983744,0.04144816943419548,0.04745903397429302,3,-10235.670208333333,0.9957085872036645,0.025967000270489586,Oklahoma City,"(35.4729886, -97.5170536)",676.9999163979297,14.834868025124976,0,8,0.3333333333333333,16,0,0
TX002463,AC00464,577.13,2023-09-27 16:50:01,Credit,San Jose,D000438,194.88.79.54,M065,Branch,40,Engineer,66,1,6640.51,2023-09-06 16:24:45,"(37.3361663, -121.890591)",2023-09-27,16,2,0,9,504.4211111111111,8,337.77125,476.57469899983744,1.7086415732540883,1.88296283982711,4,-10235.670208333333,0.9464266815671729,0.025967000270489586,San Antonio,"(29.4246002, -98.4951405)",2339.136618464796,4.637260276541575,0,8,0.25,16,0,0
TX000079,AC00464,120.29,2023-12-18 18:46:27,Debit,Miami,D000561,162.198.218.92,M045,Branch,19,Student,77,1,1362.39,2023-09-27 16:50:01,"(25.7741728, -80.19362)",2023-12-18,18,0,0,12,1969.9405555555556,8,337.77125,476.57469899983744,0.3561285929456696,0.40777479976912195,4,-10235.670208333333,0.7539652572959198,0.025967000270489586,San Jose,"(37.3361663, -121.890591)",4123.896470883666,2.0934105680717314,0,8,0.25,16,2,0
TX002207,AC00464,243.85,2023-12-20 16:41:44,Debit,Omaha,D000300,197.162.55.147,M082,Branch,39,Engineer,43,1,4576.78,2023-12-18 18:46:27,"(41.2587459, -95.9383758)",2023-12-20,16,2,0,12,45.92138888888889,8,337.77125,476.57469899983744,0.7219382940377548,0.8266346739022394,3,-10235.670208333333,0.7494821876689927,0.025967000270489586,Miami,"(25.7741728, -80.19362)",2248.3354585113225,48.9594621035779,0,8,0.3333333333333333,16,0,0
TX002430,AC00464,83.6,2023-12-29 18:29:23,Debit,San Jose,D000236,79.227.202.117,M090,ATM,47,Doctor,192,1,13899.24,2023-12-20 16:41:44,"(37.3361663, -121.890591)",2023-12-29,18,4,0,12,217.79416666666665,8,337.77125,476.57469899983744,0.24750478319276728,0.28339823144649257,5,-10235.670208333333,0.7282049346888083,0.025967000270489586,Omaha,"(41.2587459, -95.9383758)",2271.7478845833234,10.430662531920238,0,8,0.2,16,2,0
TX000720,AC00465,737.34,2023-03-20 17:45:22,Debit,Miami,D000041,93.146.251.20,M006,Online,30,Doctor,34,1,7336.56,,"(25.7741728, -80.19362)",2023-03-20,17,0,0,3,936.2158333333333,8,187.83125,232.20417188558744,3.92554487072838,2.4995317221860867,4,-11973.0,1.191879970674759,0.03773192894715308,,,0.0,0.0,0,8,0.25,17,0,0
TX001303,AC00465,189.45,2023-03-21 17:12:03,Credit,Boston,D000083,64.57.44.102,M008,Branch,53,Doctor,62,1,12578.75,2023-03-20 17:45:22,"(42.3554334, -71.060511)",2023-03-21,17,1,0,3,23.44472222222222,8,187.83125,232.20417188558744,1.0086181080091836,0.6181056434516418,5,-11973.0,1.1899238100541032,0.03773192894715308,Miami,"(25.7741728, -80.19362)",2020.2904569689592,86.16883019513455,0,8,0.2,17,0,0
TX000552,AC00465,106.16,2023-04-14 17:21:48,Debit,Phoenix,D000673,48.89.167.189,M098,ATM,56,Doctor,277,4,7487.79,2023-03-21 17:12:03,"(33.4484367, -112.074141)",2023-04-14,17,4,0,4,576.1625,8,187.83125,232.20417188558744,0.5651881675706252,0.35987507476506764,6,-11973.0,1.141801066288037,0.03773192894715308,Boston,"(42.3554334, -71.060511)",3701.2663668439855,6.423986189413223,0,8,0.16666666666666666,17,0,0
TX001636,AC00465,40.12,2023-04-19 17:03:11,Credit,Dallas,D000203,44.73.3.217,M016,ATM,36,Doctor,269,1,14304.38,2023-04-14 17:21:48,"(32.7762719, -96.7968559)",2023-04-19,17,2,0,4,119.68972222222222,8,187.83125,232.20417188558744,0.21359598043456557,0.1308967981804163,9,-11973.0,1.131806959176666,0.03773192894715308,Phoenix,"(33.4484367, -112.074141)",1426.563027668217,11.918743584984034,0,8,0.1111111111111111,17,0,0
TX000693,AC00465,105.94,2023-08-07 16:02:55,Debit,Oklahoma City,D000532,160.212.125.105,M074,Branch,51,Engineer,207,1,5963.1,2023-04-19 17:03:11,"(35.4729886, -97.5170536)",2023-08-07,16,0,0,8,2638.9955555555557,8,187.83125,232.20417188558744,0.5640169034705353,0.3591292899454716,4,-11973.0,0.9113937841625138,0.03773192894715308,Dallas,"(32.7762719, -96.7968559)",306.4185415650084,0.11611176260156271,0,8,0.25,17,1,0
TX002372,AC00465,21.23,2023-09-11 16:35:15,Debit,Virginia Beach,D000174,63.191.171.41,M094,ATM,23,Student,103,4,319.18,2023-08-07 16:02:55,"(36.8496579, -75.9760751)",2023-09-11,16,0,0,9,840.5388888888889,8,187.83125,232.20417188558744,0.11302698565866968,0.0719682350910172,3,-11973.0,0.8411909203114415,0.03773192894715308,Oklahoma City,"(35.4729886, -97.5170536)",1940.142871301019,2.308210350213953,0,8,0.3333333333333333,17,1,0
TX001226,AC00465,81.08,2023-09-19 16:56:35,Debit,Omaha,D000196,119.43.28.203,M089,ATM,58,Engineer,56,1,7788.91,2023-09-11 16:35:15,"(41.2587459, -95.9383758)",2023-09-19,16,1,0,9,192.35555555555555,8,187.83125,232.20417188558744,0.4316640601603833,0.27485560533111986,4,-11973.0,0.8251213842256188,0.03773192894715308,Virginia Beach,"(36.8496579, -75.9760751)",1791.3474616641286,9.312640562160407,0,8,0.25,17,1,0
TX002235,AC00465,221.33,2023-10-18 18:17:05,Debit,Louisville,D000383,77.7.223.184,M015,ATM,27,Student,276,1,1185.43,2023-09-19 16:56:35,"(38.2542376, -85.759407)",2023-10-18,18,2,0,10,697.3416666666667,8,187.83125,232.20417188558744,1.178344923967657,0.750293427823591,6,-11973.0,0.7668821051068608,0.03773192894715308,Omaha,"(41.2587459, -95.9383758)",933.1853918375286,1.3382020582480665,0,8,0.16666666666666666,17,1,0
TX000615,AC00466,1342.25,2023-04-28 18:11:55,Credit,Fort Worth,D000643,28.149.72.129,M032,Branch,21,Student,235,1,694.03,,"(32.753177, -97.3327459)",2023-04-28,18,4,0,4,936.2158333333333,4,658.9925000000001,573.0377536355408,2.036821359878906,4.379267880300692,5,-11163.374513888888,1.1944358496288767,0.020840564615278112,,,0.0,0.0,0,4,0.2,16,2,1
TX000303,AC00466,61.43,2023-06-29 16:16:37,Debit,Phoenix,D000084,14.200.197.126,M035,Online,24,Student,170,1,1882.77,2023-04-28 18:11:55,"(33.4484367, -112.074141)",2023-06-29,16,3,0,6,1486.0783333333334,4,658.9925000000001,573.0377536355408,0.09321805635117242,0.20824346121720144,3,-11163.374513888888,1.0613154090771029,0.020840564615278112,Fort Worth,"(32.753177, -97.3327459)",1377.0663310327643,0.9266438878091059,0,4,0.3333333333333333,16,0,0
TX001345,AC00466,335.5,2023-08-14 16:01:02,Debit,Sacramento,D000326,107.247.202.71,M003,ATM,63,Retired,47,1,6445.4,2023-06-29 16:16:37,"(38.5810606, -121.493895)",2023-08-14,16,0,0,8,1103.7402777777777,4,658.9925000000001,573.0377536355408,0.5091104982226656,1.1373218498839506,5,-11163.374513888888,0.9624499431869197,0.020840564615278112,Phoenix,"(33.4484367, -112.074141)",1021.5722464762866,0.9255540832296075,0,4,0.2,16,0,0
TX001567,AC00466,896.79,2023-11-06 16:35:59,Debit,Dallas,D000582,138.87.180.254,M087,Online,33,Doctor,168,1,11146.74,2023-08-14 16:01:02,"(32.7762719, -96.7968559)",2023-11-06,16,0,0,11,2016.5825,4,658.9925000000001,573.0377536355408,1.3608500855472556,3.0400562198433025,7,-11163.374513888888,0.7817987981071012,0.020840564615278112,Sacramento,"(38.5810606, -121.493895)",2318.616060059019,1.1497743882457727,0,4,0.14285714285714285,16,0,0
TX000543,AC00467,457.09,2023-05-25 16:52:57,Credit,Nashville,D000278,21.97.154.92,M033,Online,55,Engineer,63,1,8570.82,,"(36.1622767, -86.7742984)",2023-05-25,16,3,0,5,936.2158333333333,3,400.73,271.4443176785987,1.1406433259301774,1.4913164875445286,2,-10855.535740740741,1.1687367290145003,0.014494098100551798,,,0.0,0.0,0,3,0.5,16,0,0
TX000719,AC00467,105.53,2023-06-16 16:36:20,Debit,Colorado Springs,D000003,53.131.194.183,M026,Online,24,Student,88,1,1433.66,2023-05-25 16:52:57,"(38.8339578, -104.825348)",2023-06-16,16,4,0,6,527.7230555555556,3,400.73,271.4443176785987,0.2633443964764305,0.35773941823622446,2,-10855.535740740741,1.1201257395676243,0.014494098100551798,Nashville,"(36.1622767, -86.7742984)",1620.7066876985768,3.071125279654717,0,3,0.5,16,0,0
TX002041,AC00467,639.57,2023-12-18 16:25:18,Debit,Philadelphia,D000166,189.183.50.147,M013,Branch,60,Doctor,43,1,11726.47,2023-06-16 16:36:20,"(39.9527237, -75.1635262)",2023-12-18,16,0,0,12,4439.816111111111,3,400.73,271.4443176785987,1.596012277593392,2.1680981684956135,2,-10855.535740740741,0.7111375314178755,0.014494098100551798,Colorado Springs,"(38.8339578, -104.825348)",2546.453701225428,0.5735492335602426,0,3,0.5,16,0,0
TX000793,AC00468,253.55,2023-01-11 16:56:58,Debit,Jacksonville,D000112,41.82.55.163,M007,ATM,28,Engineer,85,5,2797.26,,"(30.3321838, -81.655651)",2023-01-11,16,2,0,1,936.2158333333333,4,111.38000000000001,121.1879485207447,2.276441012749147,0.8595170045844283,6,-12807.385624999999,1.2417213281878432,0.01600115193478049,,,0.0,0.0,0,4,0.16666666666666666,16,0,0
TX001516,AC00468,170.36,2023-03-27 16:56:29,Debit,Indianapolis,D000225,133.63.96.21,M091,ATM,30,Doctor,118,1,6034.73,2023-01-11 16:56:58,"(39.7683331, -86.1583502)",2023-03-27,16,0,0,3,1799.9919444444445,4,111.38000000000001,121.1879485207447,1.5295385167893698,0.5775086448471828,5,-12807.385624999999,1.1011783115398914,0.01600115193478049,Jacksonville,"(30.3321838, -81.655651)",1124.147921155884,0.6245290708641331,0,4,0.2,16,0,0
TX000116,AC00468,2.5,2023-07-21 16:43:11,Debit,San Diego,D000673,44.73.3.217,M042,Online,47,Doctor,107,1,12145.27,2023-03-27 16:56:29,"(32.7174202, -117.162772)",2023-07-21,16,4,0,7,2783.778333333333,4,111.38000000000001,121.1879485207447,0.022445681450888846,0.008474827495409468,6,-12807.385624999999,0.8838216737930072,0.01600115193478049,Indianapolis,"(39.7683331, -86.1583502)",2878.5096543968893,1.034029393037459,0,4,0.16666666666666666,16,0,0
TX001289,AC00468,19.11,2023-09-18 16:31:03,Credit,Colorado Springs,D000546,148.25.159.90,M007,Online,49,Engineer,160,1,8478.46,2023-07-21 16:43:11,"(38.8339578, -104.825348)",2023-09-18,16,0,0,9,1415.7977777777778,4,111.38000000000001,121.1879485207447,0.17157478901059434,0.06234889863478952,3,-12807.385624999999,0.7732786864792582,0.01600115193478049,San Diego,"(32.7174202, -117.162772)",1303.9596557623133,0.9210063437185573,0,4,0.3333333333333333,16,0,0
TX000514,AC00469,65.57,2023-04-06 17:24:16,Debit,Miami,D000649,1.198.76.182,M039,Online,41,Engineer,82,1,7513.79,,"(25.7741728, -80.19362)",2023-04-06,17,3,0,4,936.2158333333333,1,65.57,0.0,1.0,0.2222777755495995,8,-13862.702777777778,1.0,0.0,,,0.0,0.0,0,1,0.125,17,0,0
TX000252,AC00470,273.08,2023-01-30 16:09:08,Credit,Houston,D000534,150.231.20.169,M007,Branch,26,Engineer,134,1,6609.3,,"(29.7589382, -95.3676974)",2023-01-30,16,0,0,1,936.2158333333333,4,426.27,272.63706167724155,0.6406268327585802,0.8909595624902313,4,-13971.373055555556,1.1056880534469062,0.034465560916532606,,,0.0,0.0,0,4,0.25,16,0,0
TX001310,AC00470,470.96,2023-03-10 16:22:05,Credit,Indianapolis,D000600,106.244.1.47,M036,Online,69,Doctor,124,2,12991.03,2023-01-30 16:09:08,"(39.7683331, -86.1583502)",2023-03-10,16,4,0,3,936.2158333333333,4,426.27,272.63706167724155,1.1048396556173317,1.5365691941936406,3,-13971.373055555556,1.038682311169488,0.034465560916532606,Houston,"(29.7589382, -95.3676974)",1392.455579984392,1.4873216656729544,0,4,0.3333333333333333,16,0,0
TX001557,AC00470,170.97,2023-05-01 17:04:30,Debit,Nashville,D000259,187.52.200.18,M044,Branch,26,Student,292,1,1265.27,2023-03-10 16:22:05,"(36.1622767, -86.7742984)",2023-05-01,17,0,0,5,1248.7069444444444,4,426.27,272.63706167724155,0.4010838201140123,0.5795765027560627,2,-13971.373055555556,0.9493022468582236,0.034465560916532606,Indianapolis,"(39.7683331, -86.1583502)",403.89717692963177,0.32345207598509146,0,4,0.5,16,1,0
TX001891,AC00470,790.07,2023-05-26 17:32:29,Debit,Miami,D000181,82.75.200.117,M096,Online,28,Student,197,1,985.77,2023-05-01 17:04:30,"(25.7741728, -80.19362)",2023-05-26,17,4,0,5,600.4663888888889,4,426.27,272.63706167724155,1.853449691510076,2.6782827837192635,4,-13971.373055555556,0.9063273885253821,0.034465560916532606,Nashville,"(36.1622767, -86.7742984)",1311.2471317174566,2.1837108159092566,0,4,0.25,16,1,0
TX000596,AC00471,346.11,2023-01-04 17:00:17,Debit,Dallas,D000362,130.92.201.49,M007,Branch,41,Engineer,213,1,9551.64,,"(32.7762719, -96.7968559)",2023-01-04,17,2,0,1,936.2158333333333,6,294.90833333333336,178.5466293623788,1.1736189211336856,1.1732890177744684,6,-12459.045324074075,1.2899166048774937,0.016899883868718546,,,0.0,0.0,0,6,0.16666666666666666,17,0,0
TX000573,AC00471,121.43,2023-03-21 16:20:33,Credit,Sacramento,D000244,171.101.134.74,M062,Branch,52,Engineer,243,1,7365.28,2023-01-04 17:00:17,"(38.5810606, -121.493895)",2023-03-21,16,1,0,3,1823.3377777777778,6,294.90833333333336,178.5466293623788,0.41175506513323346,0.3961814108436678,5,-12459.045324074075,1.1435693164157668,0.016899883868718546,Dallas,"(32.7762719, -96.7968559)",2318.616060059019,1.2716320676757988,0,6,0.2,17,1,0
TX000050,AC00471,22.01,2023-03-27 16:45:18,Credit,Sacramento,D000304,124.6.134.78,M055,Online,41,Engineer,175,1,1335.09,2023-03-21 16:20:33,"(38.5810606, -121.493895)",2023-03-27,16,0,0,3,144.4125,6,294.90833333333336,178.5466293623788,0.07463336064878917,0.07181053160396218,5,-12459.045324074075,1.1319770692108977,0.016899883868718546,Sacramento,"(38.5810606, -121.493895)",0.0,0.0,0,6,0.2,17,1,0
TX001381,AC00471,421.74,2023-06-20 17:07:05,Debit,San Jose,D000339,73.108.76.238,M014,Online,67,Doctor,103,1,12031.14,2023-03-27 16:45:18,"(37.3361663, -121.890591)",2023-06-20,17,1,0,6,2040.3630555555555,6,294.90833333333336,178.5466293623788,1.430071491141315,1.4296694991655956,4,-12459.045324074075,0.9682165284206963,0.016899883868718546,Sacramento,"(38.5810606, -121.493895)",142.5074892942787,0.06984414810987072,0,6,0.25,17,0,0
TX001269,AC00471,421.52,2023-08-15 17:35:08,Debit,San Jose,D000035,177.172.184.163,M064,Branch,20,Student,67,1,369.86,2023-06-20 17:07:05,"(37.3361663, -121.890591)",2023-08-15,17,1,0,8,1344.4675,6,294.90833333333336,178.5466293623788,1.4293254966232443,1.4289237143459994,5,-12459.045324074075,0.8603056386457943,0.016899883868718546,San Jose,"(37.3361663, -121.890591)",0.0,0.0,0,6,0.2,17,0,0
TX000327,AC00471,436.64,2023-12-25 17:46:24,Debit,Los Angeles,D000683,38.210.156.148,M033,Branch,31,Doctor,111,1,14365.18,2023-08-15 17:35:08,"(34.0536909, -118.242766)",2023-12-25,17,0,0,12,3168.1877777777777,6,294.90833333333336,178.5466293623788,1.4805956653197319,1.4801794710382359,1,-12459.045324074075,0.6060148424293507,0.016899883868718546,San Jose,"(37.3361663, -121.890591)",491.48995168427786,0.15513278600431676,0,6,1.0,17,0,0
TX002035,AC00472,588.37,2023-01-05 17:48:29,Debit,Dallas,D000482,49.20.211.229,M100,Online,28,Student,284,1,1926.08,,"(32.7762719, -96.7968559)",2023-01-05,17,3,0,1,936.2158333333333,1,588.37,0.0,1.0,1.9945337013896274,3,-16046.319444444445,1.0,0.0,,,0.0,0.0,0,1,0.3333333333333333,17,0,1
